file_name,face_visibility_r1,face_visibility_r2,face_visibility_r3,smile_positive_expression_r1,smile_positive_expression_r2,smile_positive_expression_r3,face_centering_r1,face_centering_r2,face_centering_r3,face_size_r1,face_size_r2,face_size_r3,head_movement_r1,head_movement_r2,head_movement_r3,audio_speaking_rhythm_r1,audio_speaking_rhythm_r2,audio_speaking_rhythm_r3
vJDx6TCX32M.001_0243.jpg,0.58,0.85,0.72,0.94,0.92,0.81,0.31,0.42,0.30,0.89,1.00,0.94,0.88,0.85,0.97,0.71,0.63,0.65
VM409fZmJE0.000_0302.jpg,0.61,0.65,0.79,0.25,0.26,0.42,0.80,0.56,0.74,0.69,0.71,0.74,0.59,0.60,0.46,0.74,0.64,0.54
vMtF0akNUK4.002_0252.jpg,0.81,0.79,0.86,0.35,0.35,0.39,0.77,0.83,0.80,0.61,0.43,0.69,0.40,0.36,0.52,0.47,0.30,0.47
vNEs2yGe77s.000_0695.jpg,0.61,0.81,0.78,0.54,0.68,0.71,0.40,0.40,0.56,0.69,0.65,0.58,0.45,0.44,0.49,0.75,0.77,0.76
VNK6LQHh25w.004_0081.jpg,0.86,0.90,0.87,0.32,0.27,0.39,0.77,0.90,0.79,0.65,0.61,0.73,0.85,1.00,0.84,0.66,0.52,0.67
VnUkBYQkJms.003_0445.jpg,0.85,0.75,0.78,0.36,0.63,0.51,0.67,0.68,0.50,0.37,0.24,0.43,0.70,0.58,0.78,0.87,0.93,0.82
voSLxKtKr0Q.000_0629.jpg,0.64,0.60,0.51,0.37,0.38,0.28,0.99,0.76,0.77,0.28,0.28,0.32,0.46,0.57,0.70,0.28,0.36,0.48
voSLxKtKr0Q.005_0396.jpg,0.85,0.86,0.80,0.69,0.80,0.95,0.32,0.46,0.45,0.31,0.31,0.31,0.81,0.82,0.91,0.98,0.85,0.78
VPFrKx72gvo.002_0494.jpg,0.91,0.89,0.85,0.19,0.42,0.17,0.53,0.51,0.72,0.27,0.35,0.26,0.73,0.67,0.76,0.27,0.27,0.19
vqF65-bFHKM.004_0023.jpg,0.33,0.28,0.36,0.94,0.83,0.96,0.73,0.66,0.49,0.55,0.28,0.55,0.86,0.96,0.89,0.89,0.76,0.84
vqLtOsoNPnU.002_0258.jpg,0.25,0.32,0.28,0.81,0.72,0.83,0.89,0.67,0.63,0.52,0.71,0.56,0.83,0.78,0.55,0.55,0.49,0.61
VRjJxTqOJyo.001_0182.jpg,0.86,0.90,0.74,0.39,0.30,0.39,0.29,0.36,0.38,0.50,0.53,0.54,0.56,0.39,0.45,0.36,0.44,0.53
VsY6jAlvb9o.000_0381.jpg,0.69,0.74,0.57,1.00,1.00,1.00,0.40,0.29,0.51,0.92,0.73,0.65,0.33,0.27,0.44,0.33,0.51,0.27
VTrqCDYHVqU.001_0336.jpg,0.77,0.71,0.72,0.50,0.65,0.70,0.89,0.87,0.96,0.81,1.00,1.00,0.81,0.57,0.75,0.43,0.56,0.49
VuadgOz6T7s.000_0135.jpg,0.24,0.34,0.20,0.77,0.68,0.74,0.69,0.74,0.66,0.53,0.56,0.42,0.88,1.00,1.00,0.83,0.68,0.73
VUgKH9DIs-8.000_0160.jpg,0.38,0.51,0.42,0.48,0.42,0.27,0.37,0.42,0.53,0.83,0.72,0.73,0.53,0.47,0.52,0.67,0.76,0.80
VugKq4gOi50.004_0245.jpg,0.36,0.56,0.35,0.31,0.47,0.40,0.94,0.97,0.79,0.70,0.64,0.80,0.58,0.58,0.68,1.00,0.89,0.91
VxtZDXM0cuQ.005_0639.jpg,0.17,0.31,0.43,0.24,0.22,0.26,0.74,0.90,0.83,0.75,0.65,0.61,1.00,0.82,1.00,0.40,0.66,0.43
Vy-Lr_iM5qo.001_0102.jpg,0.86,0.77,0.61,0.69,0.51,0.57,0.57,0.51,0.68,0.28,0.39,0.54,0.58,0.64,0.59,0.39,0.40,0.20
W0Ay5uul8j0.002_0239.jpg,0.83,0.71,0.77,0.81,0.91,0.73,0.48,0.38,0.52,0.67,0.67,0.78,0.31,0.26,0.34,0.45,0.59,0.55
W4tz3plvvKI.003_0335.jpg,0.72,0.63,0.69,0.45,0.49,0.74,0.68,0.86,0.87,0.53,0.56,0.53,0.44,0.58,0.62,0.99,1.00,0.91
w7O2QJu2Wl4.005_0116.jpg,0.57,0.47,0.36,0.78,0.87,0.92,0.32,0.45,0.21,0.85,0.77,0.97,0.43,0.57,0.59,0.35,0.36,0.33
W8NkAXNboT0.002_0130.jpg,0.95,0.98,0.92,0.85,0.74,0.80,0.38,0.54,0.47,0.45,0.40,0.29,0.52,0.62,0.63,0.76,0.76,0.59
w989xx44UQI.003_0700.jpg,0.97,0.99,0.97,0.97,0.71,0.88,0.58,0.51,0.59,0.38,0.46,0.36,0.63,0.60,0.46,0.32,0.37,0.44
WATt9OOVZh8.002_0518.jpg,0.28,0.35,0.29,0.51,0.50,0.53,1.00,0.98,0.83,0.76,0.93,0.90,0.69,0.59,0.69,0.80,0.88,1.00
Wby2oMliGz0.000_0162.jpg,0.42,0.47,0.32,1.00,0.85,1.00,0.61,0.44,0.33,0.86,0.95,0.78,0.94,0.92,1.00,0.76,0.74,0.77
WfCSCxADlrg.002_0260.jpg,0.32,0.34,0.40,0.63,0.45,0.42,0.38,0.40,0.53,0.48,0.43,0.54,0.32,0.30,0.30,0.68,0.93,0.89
wm94g-5Cg5s.004_0478.jpg,0.80,0.71,0.75,0.49,0.41,0.43,1.00,0.84,0.89,0.87,0.85,0.70,0.79,0.83,0.65,0.63,0.52,0.47
WMp0lsXbOqM.003_0057.jpg,0.48,0.55,0.47,0.61,0.74,0.53,0.78,1.00,0.97,0.75,0.82,0.56,0.98,0.82,0.78,0.32,0.24,0.46
wNH5FmWVr-M.001_0690.jpg,0.70,0.85,0.88,0.68,0.92,0.83,0.65,0.73,0.51,0.54,0.58,0.60,0.55,0.57,0.70,0.90,0.81,0.98
WT1YjeADatU.000_0584.jpg,0.61,0.41,0.57,0.96,0.79,0.75,0.42,0.27,0.40,0.56,0.63,0.65,0.97,0.79,0.98,0.23,0.36,0.17
WT1YjeADatU.003_0151.jpg,0.18,0.24,0.31,0.75,0.73,0.64,0.56,0.61,0.60,0.56,0.62,0.60,0.52,0.48,0.61,0.38,0.41,0.49
wTo1uZns2X8.005_0025.jpg,0.66,0.55,0.56,0.58,0.36,0.36,0.52,0.55,0.64,0.76,0.94,0.77,0.44,0.41,0.20,0.53,0.44,0.47
WuHLxhCSnGs.005_0636.jpg,0.62,0.85,0.74,0.67,0.64,0.83,0.53,0.55,0.48,0.28,0.48,0.53,0.49,0.53,0.67,0.99,0.80,0.97
WUNXs4r_xCU.002_0691.jpg,0.77,0.53,0.53,0.53,0.32,0.45,0.30,0.32,0.47,0.25,0.34,0.38,0.60,0.66,0.77,0.70,0.62,0.50
WuoQDp7pU24.002_0036.jpg,0.39,0.36,0.40,0.44,0.46,0.39,0.33,0.43,0.24,0.77,0.67,0.56,0.74,0.56,0.81,0.84,0.75,0.87
wVpjBxCirAQ.004_0535.jpg,0.40,0.24,0.40,0.38,0.41,0.45,0.60,0.61,0.63,0.32,0.36,0.51,0.46,0.33,0.18,0.59,0.73,0.69
WwGca41TJVU.002_0675.jpg,0.78,0.80,0.87,0.45,0.37,0.37,0.49,0.78,0.59,0.40,0.31,0.17,0.71,0.42,0.67,0.46,0.66,0.61
Wx_oe0SxD9w.000_0053.jpg,0.61,0.52,0.63,0.77,0.72,0.84,0.35,0.28,0.47,0.50,0.60,0.50,0.99,0.71,0.74,0.77,0.84,0.77
wYixHjntI-4.002_0366.jpg,0.69,0.63,0.64,0.52,0.43,0.49,0.68,0.78,0.60,0.30,0.42,0.26,0.47,0.36,0.22,0.37,0.40,0.52
WyLqK6wzYLU.000_0002.jpg,0.98,0.78,0.84,0.65,0.59,0.72,0.92,0.66,0.76,0.43,0.21,0.30,0.65,0.65,0.58,0.63,0.47,0.43
WZnLayQeIZ0.000_0644.jpg,0.68,0.78,0.61,0.75,0.87,0.97,0.81,1.00,0.79,0.26,0.40,0.33,0.57,0.50,0.60,0.43,0.31,0.41
X-i_eQ48DBw.000_0694.jpg,0.56,0.44,0.37,1.00,0.96,1.00,0.86,0.87,0.79,0.49,0.60,0.55,0.64,0.53,0.73,0.83,0.73,0.65
X1EjfXX3NTk.000_0295.jpg,0.90,0.90,1.00,0.77,0.83,0.84,0.55,0.69,0.64,0.93,0.83,0.91,0.61,0.72,0.44,0.69,0.63,0.65
X1EjfXX3NTk.004_0404.jpg,0.71,0.86,0.78,0.63,0.79,0.69,1.00,0.84,1.00,0.59,0.62,0.67,0.65,0.42,0.39,0.82,0.83,0.98
X5aKCrWf6a4.003_0016.jpg,0.79,0.98,1.00,0.40,0.46,0.45,0.72,0.71,0.75,0.41,0.33,0.27,0.75,0.92,0.72,0.46,0.51,0.38
X9AEEGzWSU8.003_0134.jpg,0.17,0.45,0.21,0.72,0.65,0.75,0.51,0.58,0.39,0.58,0.37,0.55,0.55,0.69,0.70,0.64,0.77,0.62
xbAb00tGeBQ.000_0418.jpg,0.97,0.83,0.76,0.57,0.60,0.69,0.80,0.60,0.58,0.48,0.38,0.37,0.82,0.61,0.66,0.85,0.61,0.86
XcEFSi3uaJM.000_0442.jpg,0.46,0.52,0.59,0.60,0.52,0.43,0.27,0.24,0.36,0.44,0.44,0.46,0.49,0.53,0.49,0.45,0.45,0.20
XcEFSi3uaJM.002_0069.jpg,0.54,0.55,0.52,0.39,0.40,0.34,0.30,0.39,0.32,0.39,0.41,0.63,0.56,0.70,0.63,0.37,0.46,0.36
xDjhf8wrNWQ.001_0643.jpg,0.92,0.96,0.81,0.52,0.64,0.53,0.75,0.76,0.90,0.82,1.00,0.81,0.71,0.63,0.57,0.60,0.62,0.39
xeE08Vn-HXI.001_0113.jpg,0.86,0.79,0.82,0.50,0.42,0.56,0.42,0.52,0.70,0.64,0.67,0.70,0.52,0.71,0.72,0.43,0.40,0.50
XEpdSMQfEOs.003_0580.jpg,0.49,0.38,0.41,0.35,0.45,0.43,0.72,0.64,0.53,0.34,0.53,0.44,0.49,0.52,0.42,0.50,0.52,0.38
XfK7WZ3skUM.001_0314.jpg,0.99,0.82,0.86,0.54,0.73,0.69,1.00,0.92,0.89,0.75,0.78,0.55,0.64,0.66,0.86,0.54,0.48,0.34
XfUqFt2amrM.000_0185.jpg,0.56,0.38,0.61,0.84,0.81,0.76,0.46,0.66,0.68,0.86,0.75,0.65,0.78,0.86,1.00,0.81,0.73,0.93
xgRqkTXmZko.000_0352.jpg,0.68,0.63,0.72,1.00,0.88,0.83,0.61,0.71,0.48,0.45,0.25,0.47,0.81,0.74,0.80,0.28,0.27,0.26
xLfLuyIQOJE.005_0487.jpg,0.51,0.73,0.48,0.94,0.77,0.86,0.74,0.66,0.81,0.49,0.49,0.70,0.42,0.48,0.54,0.55,0.37,0.55
XLKNGnpTO9k.005_0450.jpg,0.65,0.39,0.55,0.38,0.61,0.58,0.73,0.70,0.75,0.55,0.52,0.47,0.51,0.47,0.59,0.85,0.84,1.00
XLV7teADu3c.002_0350.jpg,0.76,0.89,0.87,0.40,0.49,0.51,0.36,0.39,0.46,0.63,0.69,0.55,0.38,0.48,0.51,0.41,0.27,0.46
xmD4FKMq2rk.001_0007.jpg,0.52,0.51,0.54,0.32,0.26,0.20,0.76,0.71,0.98,0.93,0.72,0.67,0.95,0.78,0.70,0.63,0.73,0.64
XOioICna1hc.005_0112.jpg,0.92,0.82,0.88,0.73,0.98,0.98,0.48,0.36,0.64,0.48,0.47,0.42,0.58,0.54,0.47,0.61,0.45,0.64
xP6i_WO1LCM.000_0564.jpg,0.70,0.70,0.61,0.27,0.37,0.39,0.87,1.00,0.80,0.69,0.56,0.66,0.82,0.92,0.91,0.86,0.85,0.67
XQ3do4LDFv8.003_0554.jpg,0.53,0.53,0.47,0.76,0.72,0.53,0.69,0.74,0.74,0.63,0.71,0.69,0.55,0.79,0.65,0.62,0.69,0.68
xRhUBifOWiI.000_0204.jpg,0.57,0.65,0.56,0.74,0.77,0.61,0.41,0.33,0.33,0.30,0.29,0.29,0.65,0.54,0.43,0.67,0.84,0.93
xrxAyO8pKUo.002_0247.jpg,0.34,0.42,0.45,0.91,0.94,0.76,0.75,0.81,0.80,0.58,0.44,0.36,0.69,0.77,0.82,0.66,0.83,0.84
xsLvl2qGrxU.000_0085.jpg,0.47,0.30,0.54,0.82,0.75,0.72,0.38,0.46,0.46,0.47,0.54,0.54,0.29,0.32,0.39,0.93,0.97,0.92
XvV4YdhpC2w.002_0044.jpg,0.58,0.58,0.64,0.83,0.84,1.00,0.92,0.79,0.80,0.71,0.59,0.61,1.00,0.87,1.00,0.58,0.76,0.80
xZ9iwqHw7GY.002_0685.jpg,0.48,0.33,0.40,0.69,0.76,0.94,0.54,0.38,0.50,0.47,0.59,0.58,0.95,0.91,1.00,0.86,0.82,0.80
xzRYaxrhne8.003_0152.jpg,0.32,0.30,0.38,0.51,0.29,0.32,0.35,0.29,0.53,0.65,0.85,0.91,0.81,0.67,0.76,0.86,0.79,0.97
y6sy0HBe-Zs.000_0474.jpg,0.66,0.40,0.55,0.60,0.67,0.70,1.00,1.00,0.98,0.41,0.32,0.26,0.55,0.51,0.58,0.87,0.71,0.79
y7MEVu2nyes.001_0267.jpg,0.80,0.89,0.75,0.69,0.82,0.62,0.59,0.68,0.52,0.73,0.87,0.83,0.37,0.54,0.51,0.56,0.41,0.55
yBMuZWldxLk.001_0497.jpg,0.31,0.36,0.54,0.76,0.66,0.62,0.35,0.39,0.62,0.59,0.36,0.42,0.97,0.78,0.73,0.68,0.65,0.64
yftfxiDNXko.000_0179.jpg,0.71,0.61,0.68,0.88,0.71,0.80,0.68,0.57,0.67,0.77,0.88,0.75,0.74,0.86,0.73,1.00,0.81,1.00
yftfxiDNXko.002_0059.jpg,0.28,0.32,0.34,0.45,0.63,0.47,0.42,0.35,0.53,0.78,0.69,0.68,0.56,0.49,0.39,1.00,1.00,1.00
yFZ3eUD6Pqs.005_0028.jpg,0.83,0.92,0.94,0.56,0.49,0.49,0.94,0.98,0.80,0.87,0.83,0.81,0.53,0.44,0.62,0.47,0.49,0.51
yIM5bal1VVs.005_0567.jpg,0.51,0.67,0.60,0.77,0.73,0.74,0.56,0.56,0.59,0.57,0.47,0.56,0.85,0.83,0.71,0.30,0.24,0.30
yj2Y1Y26rd4.001_0004.jpg,1.00,0.81,0.90,0.75,0.86,0.87,1.00,1.00,0.89,0.29,0.44,0.35,0.46,0.43,0.32,0.67,0.59,0.73
Yj36y7ELRZE.004_0071.jpg,0.59,0.42,0.37,0.64,0.44,0.64,0.88,0.72,0.89,0.37,0.45,0.33,0.59,0.83,0.81,0.90,0.77,0.99
YjXUMygVw7U.005_0298.jpg,0.59,0.46,0.53,0.63,0.62,0.49,0.33,0.30,0.47,0.75,0.56,0.59,0.68,0.75,0.86,0.23,0.42,0.36
YN0Xd70SqEo.004_0367.jpg,0.62,0.46,0.47,0.61,0.50,0.48,0.97,0.78,0.91,0.69,0.98,0.80,0.85,0.87,0.85,0.63,0.61,0.79
yozI_jvMrTw.005_0570.jpg,0.82,0.58,0.55,0.39,0.36,0.60,0.67,0.68,0.81,0.57,0.39,0.44,0.65,0.51,0.40,0.94,0.90,0.95
yp-tfq1NxBk.003_0520.jpg,0.60,0.53,0.43,0.61,0.72,0.78,0.37,0.44,0.61,0.47,0.34,0.49,0.70,0.54,0.65,0.80,0.72,0.89
YP7N98ECZaI.001_0583.jpg,0.39,0.46,0.27,0.21,0.38,0.36,0.82,1.00,0.83,0.95,0.69,0.87,0.78,0.64,0.63,0.95,0.82,0.81
YPMffqhP0C8.001_0555.jpg,0.87,0.80,0.80,0.44,0.48,0.47,0.31,0.40,0.26,0.71,0.75,0.81,0.47,0.42,0.55,0.87,0.73,0.69
yRVvI1x2DBI.002_0138.jpg,0.66,0.66,0.87,0.48,0.47,0.49,0.76,0.74,0.95,0.82,0.81,0.84,0.74,0.91,0.76,0.68,0.96,0.68
YygvfVxOWP8.000_0456.jpg,0.42,0.21,0.18,0.58,0.79,0.79,0.64,0.64,0.69,0.49,0.60,0.44,0.22,0.33,0.47,0.60,0.50,0.54
z3DO3tdrsnQ.001_0606.jpg,0.87,0.65,0.59,0.93,0.85,0.92,0.75,0.63,0.77,0.57,0.60,0.78,1.00,0.82,0.91,0.45,0.50,0.54
Z3FdUfZLHyw.001_0087.jpg,0.64,0.73,0.76,0.88,0.69,0.80,0.66,0.43,0.69,0.23,0.36,0.23,0.39,0.56,0.54,0.81,0.80,0.89
z82YEuBU8mA.003_0421.jpg,0.73,0.64,0.67,0.92,0.94,0.77,0.48,0.63,0.72,0.72,0.52,0.70,1.00,0.88,1.00,0.34,0.40,0.36
Z_STuUHKQTg.004_0446.jpg,0.50,0.72,0.50,0.60,0.71,0.87,0.40,0.53,0.53,0.88,0.80,0.69,0.84,0.76,0.77,0.50,0.23,0.27
z_W8_j7CB2A.000_0041.jpg,0.87,0.75,0.89,0.40,0.46,0.53,0.41,0.56,0.42,0.50,0.29,0.43,1.00,1.00,0.94,0.73,0.83,0.84
Zi7QHI_5ipU.005_0338.jpg,0.31,0.30,0.44,0.50,0.49,0.59,0.58,0.69,0.73,0.73,0.55,0.70,0.78,0.94,0.80,0.62,0.82,0.63
ZIk7N-xHvF4.003_0342.jpg,0.72,0.62,0.54,0.92,0.85,0.67,0.70,0.69,0.66,0.60,0.61,0.61,0.54,0.74,0.75,0.49,0.52,0.47
ZiKxJbVI5_g.004_0356.jpg,0.81,0.68,0.66,0.90,0.75,0.82,0.86,0.71,0.72,0.92,0.90,0.95,0.78,0.70,0.88,0.26,0.51,0.45
zJEnT19uoPY.000_0605.jpg,0.28,0.43,0.27,0.43,0.30,0.22,0.47,0.24,0.21,0.65,0.76,0.80,0.75,0.64,0.59,0.99,0.82,0.82
zMXfMcqpPwQ.001_0054.jpg,0.82,0.63,0.77,0.57,0.59,0.65,0.64,0.39,0.48,0.52,0.54,0.74,0.73,0.64,0.52,0.46,0.37,0.28
zMXIf66PPhU.002_0472.jpg,0.59,0.52,0.47,0.46,0.60,0.44,0.36,0.38,0.33,0.37,0.50,0.29,0.48,0.59,0.63,0.49,0.51,0.46
ZNJFmNiWC4I.003_0319.jpg,0.20,0.35,0.18,0.46,0.31,0.27,0.25,0.44,0.49,0.59,0.49,0.47,0.35,0.38,0.47,0.82,0.79,0.84
ZNRfeL8nPfw.005_0099.jpg,0.50,0.43,0.48,0.77,0.63,0.81,0.73,0.61,0.77,0.61,0.52,0.50,0.61,0.77,0.89,0.67,0.48,0.53
ZO5JoyVTat8.001_0280.jpg,0.68,0.69,0.79,0.92,0.98,0.74,0.90,0.79,0.80,0.46,0.48,0.46,0.89,0.89,1.00,0.49,0.32,0.47
ZqbJIM7rmO8.005_0410.jpg,0.88,0.71,0.79,0.75,0.68,0.52,0.72,0.75,0.93,0.57,0.61,0.68,0.53,0.34,0.34,0.78,0.84,0.70
ZRl_k6DzTeI.001_0074.jpg,0.41,0.47,0.56,0.56,0.72,0.68,0.94,1.00,1.00,0.61,0.54,0.63,0.52,0.57,0.61,0.44,0.48,0.55
zT_s9X21gAE.001_0538.jpg,0.81,0.77,0.63,0.57,0.71,0.74,0.51,0.46,0.38,0.55,0.41,0.40,0.22,0.39,0.20,0.32,0.29,0.33
ztyBhnjtrz0.001_0527.jpg,0.41,0.67,0.59,0.74,0.48,0.68,0.46,0.37,0.23,0.50,0.64,0.62,0.42,0.24,0.43,0.95,0.98,1.00
Zvdh8ym1Yrg.004_0271.jpg,0.23,0.37,0.37,0.81,0.89,0.95,0.57,0.41,0.63,0.58,0.56,0.69,0.60,0.51,0.37,0.33,0.51,0.46
ZvxUUh2wN7s.002_0588.jpg,0.60,0.39,0.59,0.74,0.62,0.49,0.55,0.63,0.56,0.72,0.65,0.75,0.79,0.78,0.95,0.43,0.27,0.23
